Campus,Measure Name,GPA,Results
Riverside,App GPA,3.642647059,0
Riverside,App GPA,3.543333333,0
Riverside,Adm GPA,3.705714286,1
Riverside,App GPA,3.323396226,0
Riverside,App GPA,3.258571429,0
Riverside,Adm GPA,3.690923077,1
Riverside,App GPA,3.537058824,0
Riverside,App GPA,3.458888889,0
Riverside,App GPA,3.4225,0
Riverside,App GPA,3.516666667,0
Riverside,Adm GPA,3.75,1
Riverside,App GPA,3.340740741,0
Riverside,Adm GPA,3.374,1
Riverside,Enrl GPA,3.176,1
Riverside,Adm GPA,3.665,1
Riverside,Adm GPA,3.688571429,1
Riverside,App GPA,3.608666667,0
Riverside,App GPA,3.637826087,0
Riverside,Enrl GPA,3.343636364,1
Riverside,App GPA,3.405833333,0
Riverside,App GPA,3.49,0
Riverside,Enrl GPA,3.575555556,1
Riverside,App GPA,3.54,0
Riverside,App GPA,3.333478261,0
Riverside,Enrl GPA,3.283636364,1
Riverside,App GPA,3.538,0
Riverside,Adm GPA,3.848333333,1
Riverside,App GPA,3.480344828,0
Riverside,App GPA,3.671764706,0
Riverside,Adm GPA,3.412,1
Riverside,App GPA,3.4285,0
Riverside,App GPA,3.684444444,0
Riverside,App GPA,3.365,0
Riverside,Enrl GPA,3.598,1
Riverside,Adm GPA,3.457,1
Riverside,App GPA,3.36875,0
Riverside,Adm GPA,3.606666667,1
Riverside,App GPA,3.2422,0
Riverside,App GPA,3.549666667,0
Riverside,App GPA,3.538139535,0
Riverside,App GPA,3.252,0
Riverside,App GPA,3.444,0
Riverside,App GPA,3.5,0
Riverside,Adm GPA,3.630909091,1
Riverside,Adm GPA,3.46625,1
Riverside,App GPA,3.591111111,0
Riverside,App GPA,3.2508,0
Riverside,Enrl GPA,3.325,1
Riverside,App GPA,3.458888889,0
Riverside,App GPA,3.23,0
Riverside,Adm GPA,3.611764706,1
Riverside,App GPA,3.312,0
Riverside,Adm GPA,3.541428571,1
Riverside,Adm GPA,3.797142857,1
Riverside,App GPA,3.437037037,0
Riverside,Adm GPA,3.465454545,1
Riverside,Adm GPA,3.646666667,1
Riverside,Enrl GPA,3.695384615,1
Riverside,Adm GPA,3.7575,1
Riverside,App GPA,3.529821429,0
Riverside,App GPA,3.832142857,0
Riverside,Adm GPA,3.67625,1
Riverside,App GPA,3.633333333,0
Riverside,Adm GPA,3.50875,1
Riverside,Adm GPA,3.798888889,1
Riverside,App GPA,3.1675,0
Riverside,Adm GPA,3.54875,1
Riverside,Adm GPA,3.452666667,1
Riverside,Enrl GPA,3.770909091,1
Riverside,App GPA,3.37,0
Riverside,App GPA,3.418,0
Riverside,Enrl GPA,3.07,1
Riverside,Enrl GPA,3.4225,1
Riverside,Adm GPA,3.356216216,1
Riverside,Adm GPA,3.362592593,1
Riverside,App GPA,3.515882353,0
Riverside,Adm GPA,3.542619048,1
Riverside,Enrl GPA,3.705625,1
Riverside,Adm GPA,3.61,1
Riverside,App GPA,3.232,0
Riverside,Adm GPA,3.943636364,1
Riverside,App GPA,3.816666667,0
Riverside,Adm GPA,3.498076923,1
Riverside,Adm GPA,3.915384615,1
Riverside,App GPA,3.34,0
Riverside,Adm GPA,3.596,1
Riverside,Enrl GPA,3.578571429,1
Riverside,App GPA,3.510784314,0
Riverside,Adm GPA,3.835,1
Riverside,Adm GPA,3.751666667,1
Riverside,App GPA,3.573,0
Riverside,App GPA,3.531666667,0
Riverside,Adm GPA,3.623333333,1
Riverside,Adm GPA,3.68,1
Riverside,Adm GPA,3.787272727,1
Riverside,Enrl GPA,3.625,1
Riverside,App GPA,3.5375,0
Riverside,Adm GPA,3.678571429,1
Riverside,Adm GPA,3.915714286,1
Riverside,App GPA,3.416666667,0
Riverside,App GPA,3.62625,0
Riverside,Adm GPA,3.731333333,1
Riverside,Adm GPA,3.63,1
Riverside,App GPA,3.6275,0
Riverside,App GPA,3.401304348,0
Riverside,App GPA,3.614210526,0
Riverside,Adm GPA,3.637222222,1
Riverside,Adm GPA,3.934166667,1
Riverside,App GPA,3.456666667,0
Riverside,Adm GPA,3.766666667,1
Riverside,App GPA,3.538709677,0
Riverside,App GPA,3.468,0
Riverside,Adm GPA,3.563421053,1
Riverside,Adm GPA,3.671612903,1
Riverside,Adm GPA,3.904,1
Riverside,App GPA,3.578571429,0
Riverside,Adm GPA,3.51475,1
Riverside,App GPA,3.376666667,0
Riverside,App GPA,3.371176471,0
Riverside,Enrl GPA,3.74,1
Riverside,App GPA,3.406818182,0
Riverside,Adm GPA,3.798548387,1
Riverside,App GPA,3.314285714,0
Riverside,Adm GPA,3.4108,1
Riverside,Enrl GPA,3.662941176,1
Riverside,App GPA,3.585333333,0
Riverside,Adm GPA,3.474,1
Riverside,App GPA,3.468461538,0
Riverside,Adm GPA,3.376666667,1
Riverside,App GPA,3.518571429,0
Riverside,App GPA,3.4775,0
Riverside,Adm GPA,3.614210526,1
Riverside,Enrl GPA,3.2925,1
Riverside,App GPA,3.77,0
Riverside,Adm GPA,3.4875,1
Riverside,App GPA,3.326153846,0
Riverside,App GPA,3.382142857,0
Riverside,App GPA,3.347,0
Riverside,Enrl GPA,3.502,1
Riverside,Adm GPA,3.480740741,1
Riverside,App GPA,3.65,0
Riverside,App GPA,3.252105263,0
Riverside,Adm GPA,3.699565217,1
Riverside,App GPA,3.423541667,0
Riverside,App GPA,3.65,0
Riverside,Adm GPA,3.488888889,1
Riverside,Enrl GPA,3.715,1
Riverside,App GPA,3.206734694,0
Riverside,App GPA,3.568,0
Riverside,App GPA,3.48,0
Riverside,Adm GPA,3.741666667,1
Riverside,App GPA,3.548888889,0
Riverside,App GPA,3.382727273,0
Riverside,App GPA,3.323653846,0
Riverside,Adm GPA,3.5,1
Riverside,Adm GPA,3.4985,1
Riverside,App GPA,3.153333333,0
Riverside,Adm GPA,3.625333333,1
Riverside,Adm GPA,3.793076923,1
Riverside,Adm GPA,3.226,1
Riverside,App GPA,3.4128125,0
Riverside,App GPA,3.096,0
Riverside,App GPA,3.502758621,0
Riverside,App GPA,3.458674699,0
Riverside,App GPA,3.386,0
Riverside,App GPA,3.834615385,0
Riverside,Adm GPA,3.766,1
Riverside,Adm GPA,3.438571429,1
Riverside,Adm GPA,3.416285714,1
Riverside,Adm GPA,3.714482759,1
Riverside,Enrl GPA,3.446363636,1
Riverside,Adm GPA,3.544,1
Riverside,Adm GPA,3.77,1
Riverside,Enrl GPA,3.567142857,1
Riverside,App GPA,3.48,0
Riverside,Adm GPA,3.428666667,1
Riverside,Adm GPA,3.458333333,1
Riverside,App GPA,3.312941176,0
Riverside,App GPA,3.462121212,0
Riverside,Enrl GPA,3.547058824,1
Riverside,App GPA,3.555333333,0
Riverside,App GPA,3.690833333,0
Riverside,Adm GPA,3.484285714,1
Riverside,Adm GPA,3.461875,1
Riverside,Enrl GPA,3.647777778,1
Riverside,Adm GPA,3.546666667,1
Riverside,Adm GPA,3.592777778,1
Riverside,Adm GPA,3.622142857,1
Riverside,Adm GPA,3.646666667,1
Riverside,App GPA,3.686,0
Riverside,Adm GPA,3.194285714,1
Riverside,App GPA,3.3834375,0
Riverside,Adm GPA,3.686428571,1
Riverside,App GPA,3.476521739,0
Riverside,Adm GPA,3.757333333,1
Riverside,Adm GPA,3.1,1
Riverside,App GPA,3.448888889,0
Riverside,Enrl GPA,3.5275,1
Riverside,Enrl GPA,3.380833333,1
Riverside,Adm GPA,3.465,1
Riverside,App GPA,3.791818182,0
Riverside,Adm GPA,3.486666667,1
Riverside,Adm GPA,3.667777778,1
Riverside,App GPA,3.747962963,0
Riverside,Adm GPA,3.591428571,1
Riverside,App GPA,3.477647059,0
Riverside,Adm GPA,3.643636364,1
Riverside,Enrl GPA,3.886875,1
Riverside,Adm GPA,3.766904762,1
Riverside,Adm GPA,3.731860465,1
Riverside,App GPA,3.58,0
Riverside,App GPA,3.39047619,0
Riverside,Adm GPA,3.422,1
Riverside,Adm GPA,3.503333333,1
Riverside,Adm GPA,3.551707317,1
Riverside,App GPA,3.601627907,0
Riverside,Adm GPA,3.785454545,1
Riverside,Adm GPA,3.647,1
Riverside,App GPA,3.486666667,0
Riverside,App GPA,3.568181818,0
Riverside,App GPA,3.5925,0
Riverside,Adm GPA,3.484444444,1
Riverside,Adm GPA,3.496,1
Riverside,Enrl GPA,3.454,1
Riverside,Enrl GPA,3.804,1
Riverside,Adm GPA,3.607142857,1
Riverside,Adm GPA,3.468,1
Riverside,App GPA,3.52047619,0
Riverside,Adm GPA,3.671666667,1
Riverside,Adm GPA,3.784444444,1
Riverside,App GPA,3.54448,0
Riverside,App GPA,3.280227273,0
Riverside,App GPA,3.613333333,0
Riverside,App GPA,3.085,0
Riverside,Adm GPA,3.600769231,1
Riverside,App GPA,3.612903226,0
Riverside,Adm GPA,3.626666667,1
Riverside,App GPA,3.181,0
Riverside,Adm GPA,3.6625,1
Riverside,Adm GPA,4.112,1
Riverside,Adm GPA,3.807857143,1
Riverside,Enrl GPA,3.716,1
Riverside,Enrl GPA,3.60952381,1
Riverside,Adm GPA,3.468571429,1
Riverside,App GPA,3.507142857,0
Riverside,Enrl GPA,3.594,1
Riverside,Adm GPA,3.493958333,1
Riverside,Enrl GPA,3.623333333,1
Riverside,App GPA,3.448,0
Riverside,App GPA,3.476597938,0
Riverside,Enrl GPA,3.662,1
Riverside,Adm GPA,3.83,1
Riverside,Enrl GPA,3.365714286,1
Riverside,App GPA,3.466,0
Riverside,Adm GPA,3.394761905,1
Riverside,Adm GPA,3.72875,1
Riverside,App GPA,3.323333333,0
Riverside,Adm GPA,3.521904762,1
Riverside,Adm GPA,3.228333333,1
Riverside,Adm GPA,3.567647059,1
Riverside,App GPA,3.549666667,0
Riverside,Adm GPA,3.584,1
Riverside,App GPA,3.156,0
Riverside,Adm GPA,3.595,1
Riverside,App GPA,3.474285714,0
Riverside,App GPA,3.547777778,0
Riverside,Enrl GPA,3.405,1
Riverside,App GPA,3.538,0
Riverside,Adm GPA,3.695714286,1
Riverside,Adm GPA,3.373,1
Riverside,Adm GPA,3.79826087,1
Riverside,Adm GPA,3.827272727,1
Riverside,App GPA,3.743809524,0
Riverside,Adm GPA,3.688947368,1
Riverside,App GPA,3.322,0
Riverside,Enrl GPA,3.604,1
Riverside,Adm GPA,3.8,1
Riverside,Enrl GPA,3.216666667,1
Riverside,Adm GPA,3.437826087,1
Riverside,App GPA,3.588666667,0
Riverside,App GPA,3.83875,0
Riverside,Adm GPA,3.505217391,1
Riverside,Adm GPA,3.682982456,1
Riverside,App GPA,3.747142857,0
Riverside,Adm GPA,3.542142857,1
Riverside,Enrl GPA,3.803529412,1
Riverside,Enrl GPA,3.394285714,1
Riverside,App GPA,3.544285714,0
Riverside,Enrl GPA,3.518,1
Riverside,App GPA,3.574117647,0
Riverside,Enrl GPA,3.332857143,1
Riverside,Adm GPA,3.447714286,1
Riverside,App GPA,3.649558824,0
Riverside,Enrl GPA,3.6375,1
Riverside,App GPA,3.661333333,0
Riverside,App GPA,3.656705882,0
Riverside,App GPA,3.976,0
Riverside,App GPA,3.625333333,0
Riverside,App GPA,3.601428571,0
Riverside,Adm GPA,3.555,1
Riverside,App GPA,3.602333333,0
Riverside,Enrl GPA,3.08,1
Riverside,App GPA,3.276944444,0
Riverside,App GPA,3.305,0
Riverside,Adm GPA,3.593809524,1
Riverside,Enrl GPA,3.38375,1
Riverside,App GPA,3.651639344,0
Riverside,App GPA,3.547142857,0
Riverside,App GPA,3.588235294,0
Riverside,Adm GPA,3.651111111,1
Riverside,App GPA,3.599375,0
Riverside,Adm GPA,3.743125,1
Riverside,App GPA,3.290833333,0
Riverside,App GPA,3.48,0
Riverside,Adm GPA,3.703,1
Riverside,App GPA,3.40125,0
Riverside,Adm GPA,3.445217391,1
Riverside,App GPA,3.328780488,0
Riverside,App GPA,3.536666667,0
Riverside,Adm GPA,3.523214286,1
Riverside,App GPA,3.587142857,0
Riverside,App GPA,3.525333333,0
Riverside,App GPA,3.7825,0
Riverside,Enrl GPA,3.59,1
Riverside,App GPA,3.496643836,0
Riverside,Adm GPA,3.45,1
Riverside,App GPA,3.6152,0
Riverside,Adm GPA,3.442,1
Riverside,App GPA,3.564615385,0
Riverside,App GPA,3.37875,0
Riverside,App GPA,3.701538462,0
Riverside,Adm GPA,3.671764706,1
Riverside,Adm GPA,3.442,1
Riverside,App GPA,3.463061224,0
Riverside,Enrl GPA,3.534285714,1
Riverside,App GPA,3.358333333,0
Riverside,App GPA,3.420625,0
Riverside,App GPA,3.260322581,0
Riverside,Adm GPA,3.650833333,1
Riverside,Adm GPA,4.005555556,1
Riverside,App GPA,3.419655172,0
Riverside,App GPA,3.227777778,0
Riverside,Adm GPA,3.457222222,1
Riverside,App GPA,3.317777778,0
Riverside,Adm GPA,3.5636,1
Riverside,App GPA,3.513846154,0
Riverside,Adm GPA,3.571111111,1
Riverside,Enrl GPA,3.388461538,1
Riverside,Adm GPA,3.71,1
Riverside,Adm GPA,3.407857143,1
Riverside,Adm GPA,3.979230769,1
Riverside,Enrl GPA,3.582,1
Riverside,App GPA,3.782222222,0
Riverside,App GPA,3.619478261,0
Riverside,App GPA,3.228,0
Riverside,Adm GPA,3.53625,1
Riverside,App GPA,3.521,0
Riverside,App GPA,3.412,0
Riverside,App GPA,3.404,0
Riverside,App GPA,3.381836735,0
Riverside,App GPA,3.333137255,0
Riverside,Adm GPA,3.543076923,1
Riverside,Enrl GPA,3.386,1
Riverside,App GPA,3.736470588,0
Riverside,App GPA,3.508181818,0
Riverside,App GPA,3.708,0
Riverside,Adm GPA,3.496,1
Riverside,App GPA,3.321875,0
Riverside,Adm GPA,3.452222222,1
Riverside,App GPA,3.41,0
Riverside,App GPA,3.553333333,0
Riverside,App GPA,3.804,0
Riverside,Enrl GPA,3.511153846,1
Riverside,Adm GPA,3.668333333,1
Riverside,Enrl GPA,3.358,1
Riverside,App GPA,3.379607843,0
Riverside,Adm GPA,3.6525,1
Riverside,App GPA,3.686585366,0
Riverside,App GPA,3.66195122,0
Riverside,App GPA,3.06375,0
Riverside,App GPA,3.231818182,0
Riverside,App GPA,3.553529412,0
Riverside,Enrl GPA,3.184,1
Riverside,App GPA,3.52,0
Riverside,Enrl GPA,3.4925,1
Riverside,App GPA,3.667777778,0
Riverside,Adm GPA,3.628333333,1
Riverside,App GPA,3.188,0
Riverside,App GPA,3.564,0
Riverside,Adm GPA,3.81375,1
Riverside,Adm GPA,3.35375,1
Riverside,App GPA,3.295,0
Riverside,Adm GPA,3.596285714,1
Riverside,Adm GPA,3.695,1
Riverside,Adm GPA,3.966153846,1
Riverside,App GPA,3.106923077,0
Riverside,App GPA,3.304666667,0
Riverside,Adm GPA,3.57,1
Riverside,Adm GPA,3.775555556,1
Riverside,Adm GPA,3.525555556,1
Riverside,Adm GPA,3.922666667,1
Riverside,App GPA,3.412727273,0
Riverside,App GPA,3.350392157,0
Riverside,Adm GPA,3.55,1
Riverside,Enrl GPA,3.43,1
Riverside,App GPA,3.524142857,0
Riverside,App GPA,3.445,0
Riverside,Adm GPA,4.000555556,1
Riverside,Enrl GPA,3.500526316,1
Riverside,Adm GPA,3.317142857,1
Riverside,App GPA,3.45125,0
Riverside,App GPA,3.647272727,0
Riverside,App GPA,3.644117647,0
Riverside,App GPA,3.422083333,0
Riverside,Adm GPA,3.953333333,1
Riverside,Adm GPA,3.626666667,1
Riverside,Adm GPA,3.638333333,1
Riverside,Adm GPA,3.931627907,1
Riverside,Adm GPA,3.753636364,1
Riverside,Enrl GPA,3.532,1
Riverside,App GPA,3.404545455,0
Riverside,Adm GPA,3.423870968,1
Riverside,Adm GPA,3.4445,1
Riverside,Adm GPA,3.520454545,1
Riverside,App GPA,3.53516129,0
Riverside,Adm GPA,3.431395349,1
Riverside,Adm GPA,3.674,1
Riverside,App GPA,3.705454545,0
Riverside,Adm GPA,3.721666667,1
Riverside,App GPA,3.26969697,0
Riverside,App GPA,3.578,0
Riverside,Adm GPA,3.544827586,1
Riverside,Adm GPA,3.477586207,1
Riverside,App GPA,3.523125,0
Riverside,App GPA,3.602178218,0
Riverside,App GPA,3.708181818,0
Riverside,Enrl GPA,3.473,1
Riverside,App GPA,3.9,0
Riverside,App GPA,3.391666667,0
Riverside,Adm GPA,3.528333333,1
Riverside,Enrl GPA,3.466,1
Riverside,App GPA,3.534827586,0
Riverside,Adm GPA,3.705,1
Riverside,App GPA,3.378,0
Riverside,App GPA,3.401923077,0
Riverside,Adm GPA,3.4975,1
Riverside,Enrl GPA,3.719375,1
Riverside,App GPA,3.427540984,0
Riverside,Adm GPA,3.467058824,1
Riverside,Adm GPA,3.620810811,1
Riverside,Adm GPA,3.59122449,1
Riverside,Adm GPA,3.494,1
Riverside,App GPA,3.5548,0
Riverside,App GPA,3.429767442,0
Riverside,App GPA,3.470789474,0
Riverside,Adm GPA,3.648979592,1
Riverside,Adm GPA,3.736086957,1
Riverside,Adm GPA,3.82,1
Riverside,App GPA,3.856666667,0
Riverside,Adm GPA,4.028333333,1
Riverside,Adm GPA,3.491176471,1
Riverside,Adm GPA,3.516,1
Riverside,App GPA,3.572631579,0
Riverside,Adm GPA,3.826923077,1
Riverside,App GPA,3.477857143,0
Riverside,App GPA,3.498142292,0
Riverside,App GPA,3.646808511,0
Riverside,App GPA,3.365263158,0
Riverside,Adm GPA,3.744242424,1
Riverside,App GPA,3.66,0
Riverside,App GPA,3.5840625,0
Riverside,App GPA,3.696,0
Riverside,App GPA,3.42,0
Riverside,App GPA,3.912,0
Riverside,Adm GPA,3.659,1
Riverside,Enrl GPA,3.348571429,1
Riverside,App GPA,3.593829787,0
Riverside,Adm GPA,3.426470588,1
Riverside,App GPA,3.59796875,0
Riverside,Adm GPA,3.578666667,1
Riverside,Adm GPA,3.452222222,1
Riverside,App GPA,3.812666667,0
Riverside,Adm GPA,3.66173913,1
Riverside,Enrl GPA,3.346,1
Riverside,Adm GPA,3.822,1
Riverside,App GPA,3.534285714,0
Riverside,Adm GPA,3.533333333,1
Riverside,Adm GPA,3.685,1
Riverside,App GPA,3.532666667,0
Riverside,App GPA,3.496666667,0
Riverside,App GPA,3.698888889,0
Riverside,Enrl GPA,3.74483871,1
Riverside,Adm GPA,3.651,1
Riverside,Adm GPA,3.730789474,1
Riverside,App GPA,3.453333333,0
Riverside,App GPA,3.279583333,0
Riverside,App GPA,3.569090909,0
Riverside,App GPA,3.397868852,0
Riverside,Adm GPA,3.793928571,1
Riverside,Adm GPA,3.608387097,1
Riverside,Enrl GPA,3.679,1
Riverside,App GPA,3.463448276,0
Riverside,Adm GPA,3.732352941,1
Riverside,Adm GPA,3.362,1
Riverside,Enrl GPA,3.402,1
Riverside,Adm GPA,3.648421053,1
Riverside,Adm GPA,3.546111111,1
Riverside,App GPA,3.216666667,0
Riverside,App GPA,3.464230769,0
Riverside,Adm GPA,3.74,1
Riverside,App GPA,3.875,0
Riverside,Adm GPA,3.765,1
Riverside,App GPA,3.4696,0
Riverside,App GPA,3.453783784,0
Riverside,Adm GPA,3.513421053,1
Riverside,Adm GPA,3.818965517,1
Riverside,App GPA,3.01,0
Riverside,Adm GPA,3.5785,1
Riverside,Adm GPA,3.498333333,1
Riverside,App GPA,3.609,0
Riverside,App GPA,3.721818182,0
Riverside,Adm GPA,3.75,1
Riverside,Adm GPA,3.437916667,1
Riverside,App GPA,3.599166667,0
Riverside,Adm GPA,3.736,1
Riverside,Adm GPA,3.659333333,1
Riverside,Adm GPA,3.6775,1
Riverside,App GPA,3.33826087,0
Riverside,App GPA,3.625555556,0
Riverside,Enrl GPA,3.423333333,1
Riverside,App GPA,3.706,0
Riverside,App GPA,3.671186441,0
Riverside,App GPA,3.14,0
Riverside,App GPA,3.73,0
Riverside,Adm GPA,3.521666667,1
Riverside,Adm GPA,3.75,1
Riverside,App GPA,3.330666667,0
Riverside,App GPA,3.365294118,0
Riverside,Adm GPA,3.378,1
Riverside,Enrl GPA,3.452105263,1
Riverside,Adm GPA,3.779230769,1
Riverside,App GPA,3.503636364,0
Riverside,App GPA,3.485,0
Riverside,Adm GPA,3.494615385,1
Riverside,Adm GPA,3.435,1
Riverside,Adm GPA,3.671,1
Riverside,App GPA,3.415,0
Riverside,App GPA,3.592105263,0
Riverside,Adm GPA,3.356190476,1
Riverside,Enrl GPA,3.327857143,1
Riverside,Adm GPA,3.839897959,1
Riverside,Adm GPA,3.774,1
Riverside,App GPA,3.685909091,0
Riverside,App GPA,3.579193548,0
Riverside,Enrl GPA,3.110625,1
Riverside,App GPA,3.61,0
Riverside,Adm GPA,3.764285714,1
Riverside,App GPA,3.57,0
Riverside,Adm GPA,3.621666667,1
Riverside,App GPA,3.633333333,0
Riverside,App GPA,3.606666667,0
Riverside,Adm GPA,3.627297297,1
Riverside,Adm GPA,3.418518519,1
Riverside,Adm GPA,3.9125,1
Riverside,App GPA,3.696,0
Riverside,Adm GPA,3.655384615,1
Riverside,App GPA,3.652,0
Riverside,Adm GPA,3.526888889,1
Riverside,Enrl GPA,3.442777778,1
Riverside,Adm GPA,3.746666667,1
Riverside,Adm GPA,3.64,1
Riverside,App GPA,4.0825,0
Riverside,App GPA,3.274,0
Riverside,App GPA,3.578979592,0
Riverside,Adm GPA,3.59,1
Riverside,App GPA,3.609090909,0
Riverside,App GPA,3.701428571,0
Riverside,App GPA,3.554,0
Riverside,Enrl GPA,3.538333333,1
Riverside,Enrl GPA,3.580909091,1
Riverside,Enrl GPA,3.362,1
Riverside,App GPA,3.537857143,0
Riverside,Adm GPA,3.840434783,1
Riverside,App GPA,3.446923077,0
Riverside,Enrl GPA,3.400322581,1
Riverside,App GPA,3.647142857,0
Riverside,App GPA,3.698888889,0
Riverside,Adm GPA,3.523333333,1
Riverside,Enrl GPA,3.6425,1
Riverside,App GPA,3.543076923,0
Riverside,App GPA,3.513421053,0
Riverside,App GPA,3.525,0
Riverside,Adm GPA,3.504,1
Riverside,Adm GPA,3.521,1
Riverside,App GPA,3.269620253,0
Riverside,App GPA,3.666111111,0
Riverside,Adm GPA,3.837142857,1
Riverside,Enrl GPA,3.506315789,1
Riverside,App GPA,3.463666667,0
Riverside,Enrl GPA,3.563,1
Riverside,App GPA,3.253,0
Riverside,App GPA,3.822142857,0
Riverside,Enrl GPA,3.304166667,1
Riverside,Adm GPA,3.656785714,1
Riverside,Adm GPA,3.911666667,1
Riverside,Adm GPA,3.895714286,1
Riverside,App GPA,3.382340426,0
Riverside,Adm GPA,3.53,1
Riverside,Enrl GPA,3.640555556,1
Riverside,Adm GPA,3.708,1
Riverside,App GPA,3.398333333,0
Riverside,Adm GPA,3.721746032,1
Riverside,App GPA,3.562857143,0
Riverside,App GPA,3.524117647,0
Riverside,App GPA,3.530625,0
Riverside,Enrl GPA,3.243333333,1
Riverside,Adm GPA,3.860526316,1
Riverside,App GPA,3.526129032,0
Riverside,Adm GPA,3.614,1
Riverside,Adm GPA,3.396666667,1
Riverside,App GPA,3.435652174,0
Riverside,App GPA,3.512592593,0
Riverside,App GPA,3.3875,0
Riverside,Adm GPA,3.853333333,1
Riverside,Enrl GPA,3.42,1
Riverside,App GPA,3.1,0
Riverside,App GPA,3.43,0
Riverside,Adm GPA,3.537959184,1
Riverside,Adm GPA,3.711666667,1
Riverside,Adm GPA,3.585238095,1
Riverside,App GPA,3.344719101,0
Riverside,Enrl GPA,3.57,1
Riverside,Enrl GPA,3.273076923,1
Riverside,Adm GPA,3.646,1
Riverside,Adm GPA,3.673,1
Riverside,App GPA,3.522275862,0
Riverside,Adm GPA,3.622,1
Riverside,Adm GPA,3.880909091,1
Riverside,App GPA,3.5575,0
Riverside,Adm GPA,3.626153846,1
Riverside,Enrl GPA,3.191666667,1
Riverside,Enrl GPA,3.507142857,1
