Campus,Measure Name,GPA,Results
Santa Cruz,Adm GPA,3.807777778,1
Santa Cruz,Adm GPA,3.856,1
Santa Cruz,Adm GPA,3.780526316,1
Santa Cruz,Adm GPA,3.91,1
Santa Cruz,Adm GPA,4.061666667,1
Santa Cruz,Adm GPA,3.572857143,1
Santa Cruz,Adm GPA,3.6975,1
Santa Cruz,Adm GPA,3.78875,1
Santa Cruz,Adm GPA,3.661764706,1
Santa Cruz,App GPA,3.755217391,0
Santa Cruz,Enrl GPA,3.614285714,1
Santa Cruz,App GPA,3.824,0
Santa Cruz,Adm GPA,3.672941176,1
Santa Cruz,App GPA,3.617272727,0
Santa Cruz,App GPA,3.53,0
Santa Cruz,Adm GPA,3.771666667,1
Santa Cruz,Adm GPA,3.961851852,1
Santa Cruz,Adm GPA,3.385,1
Santa Cruz,App GPA,3.681111111,0
Santa Cruz,App GPA,4.234,0
Santa Cruz,App GPA,3.304285714,0
Santa Cruz,App GPA,3.709666667,0
Santa Cruz,Enrl GPA,3.634,1
Santa Cruz,App GPA,3.695753425,0
Santa Cruz,Adm GPA,3.423076923,1
Santa Cruz,App GPA,3.291666667,0
Santa Cruz,App GPA,3.452,0
Santa Cruz,App GPA,3.6025,0
Santa Cruz,App GPA,3.633809524,0
Santa Cruz,Adm GPA,3.82625,1
Santa Cruz,App GPA,3.424761905,0
Santa Cruz,Adm GPA,3.696190476,1
Santa Cruz,Adm GPA,3.534848485,1
Santa Cruz,App GPA,3.2934375,0
Santa Cruz,App GPA,3.387142857,0
Santa Cruz,App GPA,3.594383562,0
Santa Cruz,App GPA,3.686875,0
Santa Cruz,Adm GPA,3.368888889,1
Santa Cruz,Adm GPA,3.970392157,1
Santa Cruz,Enrl GPA,3.858333333,1
Santa Cruz,App GPA,3.3455,0
Santa Cruz,Adm GPA,3.708333333,1
Santa Cruz,Adm GPA,3.652,1
Santa Cruz,App GPA,3.808,0
Santa Cruz,Adm GPA,3.677021277,1
Santa Cruz,Adm GPA,3.2275,1
Santa Cruz,App GPA,3.0504,0
Santa Cruz,App GPA,3.53125,0
Santa Cruz,Adm GPA,3.455,1
Santa Cruz,Adm GPA,3.570434783,1
Santa Cruz,Enrl GPA,3.448333333,1
Santa Cruz,Adm GPA,3.702,1
Santa Cruz,Adm GPA,3.765384615,1
Santa Cruz,App GPA,4.12,0
Santa Cruz,App GPA,3.305,0
Santa Cruz,Adm GPA,3.57625,1
Santa Cruz,App GPA,3.65,0
Santa Cruz,App GPA,3.367234043,0
Santa Cruz,Adm GPA,3.808333333,1
Santa Cruz,Adm GPA,3.518659794,1
Santa Cruz,App GPA,3.433571429,0
Santa Cruz,App GPA,3.584117647,0
Santa Cruz,App GPA,3.425714286,0
Santa Cruz,Adm GPA,3.841818182,1
Santa Cruz,Adm GPA,3.910714286,1
Santa Cruz,App GPA,3.444285714,0
Santa Cruz,App GPA,3.411666667,0
Santa Cruz,Enrl GPA,3.555714286,1
Santa Cruz,Enrl GPA,3.402,1
Santa Cruz,Adm GPA,3.429375,1
Santa Cruz,Enrl GPA,3.578,1
Santa Cruz,App GPA,3.6695,0
Santa Cruz,Adm GPA,3.512857143,1
Santa Cruz,Adm GPA,3.731052632,1
Santa Cruz,Adm GPA,3.88952381,1
Santa Cruz,Enrl GPA,3.463333333,1
Santa Cruz,Adm GPA,3.438064516,1
Santa Cruz,Adm GPA,3.576666667,1
Santa Cruz,App GPA,3.503157895,0
Santa Cruz,App GPA,3.189444444,0
Santa Cruz,App GPA,3.614782609,0
Santa Cruz,App GPA,3.527272727,0
Santa Cruz,Adm GPA,3.761,1
Santa Cruz,App GPA,3.545625,0
Santa Cruz,Adm GPA,3.88137931,1
Santa Cruz,App GPA,3.768088235,0
Santa Cruz,App GPA,3.59,0
Santa Cruz,App GPA,3.250555556,0
Santa Cruz,Enrl GPA,3.53,1
Santa Cruz,Adm GPA,3.724166667,1
Santa Cruz,Enrl GPA,3.627142857,1
Santa Cruz,Adm GPA,3.691666667,1
Santa Cruz,App GPA,3.538461538,0
Santa Cruz,Adm GPA,3.467,1
Santa Cruz,App GPA,3.827272727,0
Santa Cruz,Adm GPA,3.858208955,1
Santa Cruz,App GPA,3.374166667,0
Santa Cruz,App GPA,3.657142857,0
Santa Cruz,Enrl GPA,3.741666667,1
Santa Cruz,Adm GPA,3.503939394,1
Santa Cruz,App GPA,3.317692308,0
Santa Cruz,Adm GPA,3.624,1
Santa Cruz,Adm GPA,3.451034483,1
Santa Cruz,App GPA,3.475185185,0
Santa Cruz,App GPA,3.491111111,0
Santa Cruz,App GPA,3.709189189,0
Santa Cruz,Adm GPA,3.672307692,1
Santa Cruz,App GPA,3.5325,0
Santa Cruz,App GPA,3.6,0
Santa Cruz,Enrl GPA,3.58375,1
Santa Cruz,App GPA,3.55,0
Santa Cruz,Adm GPA,3.783636364,1
Santa Cruz,App GPA,3.626428571,0
Santa Cruz,Adm GPA,3.575555556,1
