Campus,Measure Name,GPA,Results
San Diego,Adm GPA,3.988571429,1
San Diego,Adm GPA,3.992,1
San Diego,Adm GPA,4.094285714,1
San Diego,App GPA,3.657906977,0
San Diego,Adm GPA,4.155,1
San Diego,Enrl GPA,3.898787879,1
San Diego,App GPA,3.82,0
San Diego,App GPA,3.935483871,0
San Diego,Adm GPA,4.126,1
San Diego,Adm GPA,4.184561404,1
San Diego,Enrl GPA,3.891428571,1
San Diego,App GPA,3.769761905,0
San Diego,App GPA,4.078,0
San Diego,Adm GPA,3.933571429,1
San Diego,App GPA,3.67125,0
San Diego,App GPA,3.676153846,0
San Diego,Adm GPA,3.913809524,1
San Diego,Enrl GPA,3.763571429,1
San Diego,Enrl GPA,3.73,1
San Diego,Adm GPA,3.902727273,1
San Diego,App GPA,3.468387097,0
San Diego,Adm GPA,4.272222222,1
San Diego,App GPA,3.851111111,0
San Diego,Enrl GPA,3.901875,1
San Diego,App GPA,3.87375,0
San Diego,App GPA,3.846857143,0
San Diego,App GPA,3.775901639,0
San Diego,App GPA,3.796666667,0
San Diego,Adm GPA,4.184,1
San Diego,App GPA,3.752857143,0
San Diego,Adm GPA,3.940327869,1
San Diego,App GPA,4.095714286,0
San Diego,Adm GPA,4.187241379,1
San Diego,App GPA,3.827142857,0
San Diego,App GPA,3.845367647,0
San Diego,App GPA,3.915,0
San Diego,App GPA,3.743333333,0
San Diego,Enrl GPA,3.896,1
San Diego,Enrl GPA,3.924,1
San Diego,Adm GPA,4.017777778,1
San Diego,App GPA,3.819166667,0
San Diego,App GPA,3.608571429,0
San Diego,App GPA,3.724545455,0
San Diego,App GPA,3.755714286,0
San Diego,App GPA,3.743536585,0
San Diego,App GPA,3.948571429,0
San Diego,App GPA,3.853939394,0
San Diego,Adm GPA,4.067575758,1
San Diego,Enrl GPA,3.939,1
San Diego,Adm GPA,4.110983607,1
San Diego,App GPA,3.692105263,0
San Diego,Adm GPA,4.198,1
San Diego,App GPA,3.824473684,0
San Diego,App GPA,3.778571429,0
San Diego,Adm GPA,4.256129032,1
San Diego,App GPA,3.7424,0
San Diego,App GPA,3.655454545,0
San Diego,Adm GPA,3.904210526,1
San Diego,Enrl GPA,4.16125,1
San Diego,App GPA,3.76125,0
San Diego,Enrl GPA,4.068,1
San Diego,App GPA,3.785666667,0
San Diego,App GPA,3.81,0
San Diego,App GPA,3.818851541,0
San Diego,Adm GPA,3.9575,1
San Diego,App GPA,3.676,0
San Diego,Adm GPA,4.069875,1
San Diego,App GPA,3.499375,0
San Diego,App GPA,3.824,0
San Diego,Adm GPA,3.702307692,1
San Diego,Adm GPA,4.186666667,1
San Diego,App GPA,3.7225,0
San Diego,App GPA,3.7168,0
San Diego,App GPA,3.821304348,0
San Diego,App GPA,3.658333333,0
San Diego,App GPA,3.930833333,0
San Diego,Adm GPA,3.902727273,1
San Diego,Adm GPA,4.03,1
San Diego,Adm GPA,4.087,1
San Diego,Enrl GPA,3.87375,1
San Diego,App GPA,3.846829268,0
San Diego,Adm GPA,4.2,1
San Diego,App GPA,3.861,0
San Diego,Adm GPA,4.072,1
San Diego,Adm GPA,3.991,1
San Diego,App GPA,3.55,0
San Diego,Adm GPA,4.23,1
San Diego,Adm GPA,4.15,1
San Diego,Adm GPA,4.062857143,1
San Diego,Adm GPA,3.991666667,1
San Diego,Adm GPA,4.03375,1
San Diego,App GPA,3.678,0
San Diego,App GPA,3.9,0
San Diego,App GPA,3.73452381,0
San Diego,Enrl GPA,3.951428571,1
San Diego,Adm GPA,4.056,1
San Diego,App GPA,3.576363636,0
San Diego,Adm GPA,4.154444444,1
San Diego,App GPA,3.302857143,0
San Diego,App GPA,3.85375,0
San Diego,App GPA,3.41,0
San Diego,Adm GPA,4.037857143,1
San Diego,App GPA,3.520416667,0
San Diego,Adm GPA,4.21,1
San Diego,Adm GPA,4.208703704,1
San Diego,Enrl GPA,3.762,1
San Diego,Adm GPA,4.057142857,1
San Diego,Enrl GPA,3.801111111,1
San Diego,App GPA,3.563333333,0
San Diego,Adm GPA,4.04,1
San Diego,Adm GPA,4.2,1
San Diego,Adm GPA,4.172272727,1
San Diego,App GPA,3.65,0
San Diego,Adm GPA,4.045,1
San Diego,Adm GPA,4.093111111,1
San Diego,App GPA,3.688461538,0
San Diego,App GPA,3.6425,0
San Diego,App GPA,3.7240625,0
San Diego,App GPA,3.69,0
San Diego,Adm GPA,4.002045455,1
San Diego,Enrl GPA,4.0875,1
San Diego,App GPA,3.9385,0
San Diego,App GPA,3.77,0
San Diego,App GPA,3.621847134,0
San Diego,Adm GPA,4.120526316,1
San Diego,App GPA,3.826666667,0
San Diego,Adm GPA,4.017941176,1
San Diego,App GPA,3.93875,0
San Diego,Adm GPA,4.068333333,1
San Diego,Enrl GPA,3.975,1
San Diego,App GPA,3.724155844,0
San Diego,App GPA,3.840119048,0
San Diego,Enrl GPA,3.898333333,1
San Diego,Adm GPA,3.845238095,1
San Diego,App GPA,3.665833333,0
San Diego,Enrl GPA,4.105,1
San Diego,Enrl GPA,3.876,1
San Diego,App GPA,3.93375,0
San Diego,App GPA,3.65627907,0
San Diego,Adm GPA,4.14875,1
San Diego,App GPA,3.395,0
San Diego,Adm GPA,3.971666667,1
San Diego,App GPA,4.028666667,0
San Diego,App GPA,3.883636364,0
San Diego,Adm GPA,3.971971831,1
San Diego,Adm GPA,4.114090909,1
San Diego,Enrl GPA,4.187272727,1
San Diego,Adm GPA,4.1,1
San Diego,App GPA,3.931351351,0
San Diego,Adm GPA,3.941304348,1
San Diego,Adm GPA,4.163157895,1
San Diego,App GPA,3.892,0
San Diego,Enrl GPA,4.076,1
San Diego,App GPA,3.790933333,0
San Diego,App GPA,3.90974359,0
San Diego,App GPA,3.64826087,0
San Diego,App GPA,3.839142857,0
San Diego,Adm GPA,3.929230769,1
San Diego,App GPA,3.697777778,0
San Diego,Adm GPA,4.191940299,1
San Diego,App GPA,3.947142857,0
San Diego,Adm GPA,3.94,1
San Diego,App GPA,3.908571429,0
San Diego,Adm GPA,4.106923077,1
San Diego,App GPA,3.872857143,0
San Diego,App GPA,3.558,0
San Diego,Adm GPA,4.024074074,1
San Diego,App GPA,3.771914894,0
San Diego,App GPA,3.912352941,0
San Diego,Adm GPA,4.12875,1
San Diego,App GPA,3.834166667,0
San Diego,Adm GPA,3.92125,1
San Diego,App GPA,3.959512195,0
San Diego,App GPA,3.612857143,0
San Diego,App GPA,3.584615385,0
San Diego,Adm GPA,4.257142857,1
San Diego,Adm GPA,4.233181818,1
San Diego,Adm GPA,4.1675,1
San Diego,App GPA,3.688333333,0
San Diego,App GPA,3.633636364,0
San Diego,Adm GPA,4.046666667,1
San Diego,Adm GPA,3.93,1
San Diego,App GPA,3.53625,0
San Diego,Adm GPA,4.086666667,1
San Diego,App GPA,3.631428571,0
San Diego,App GPA,3.817,0
San Diego,App GPA,3.715106383,0
San Diego,App GPA,3.89875,0
San Diego,Adm GPA,4.067272727,1
San Diego,Enrl GPA,3.895,1
San Diego,Adm GPA,4.04,1
San Diego,Adm GPA,4.112857143,1
San Diego,Adm GPA,3.838,1
San Diego,App GPA,3.841481481,0
San Diego,App GPA,3.426428571,0
San Diego,App GPA,3.88,0
San Diego,App GPA,3.501666667,0
San Diego,Adm GPA,4.173157895,1
San Diego,App GPA,3.566,0
San Diego,Adm GPA,4.053846154,1
San Diego,App GPA,3.810833333,0
San Diego,Enrl GPA,3.96,1
San Diego,App GPA,3.8875,0
San Diego,App GPA,3.811587302,0
San Diego,Adm GPA,4.082,1
San Diego,App GPA,3.738,0
San Diego,Adm GPA,4.221428571,1
San Diego,App GPA,3.584444444,0
San Diego,Enrl GPA,4.181666667,1
San Diego,App GPA,3.41,0
San Diego,App GPA,3.6975,0
San Diego,App GPA,3.755652174,0
San Diego,App GPA,3.795,0
San Diego,Adm GPA,4.2075,1
San Diego,Enrl GPA,4.117142857,1
San Diego,Adm GPA,4.2325,1
San Diego,Adm GPA,4.256666667,1
San Diego,App GPA,3.732340426,0
San Diego,App GPA,3.625555556,0
San Diego,Adm GPA,4.106923077,1
San Diego,App GPA,3.663636364,0
San Diego,App GPA,3.843095238,0
San Diego,App GPA,3.828356164,0
San Diego,Adm GPA,4.065172414,1
San Diego,Adm GPA,4.094545455,1
San Diego,App GPA,3.914545455,0
San Diego,App GPA,3.773793103,0
San Diego,Adm GPA,4.160454545,1
San Diego,App GPA,3.810733333,0
San Diego,Adm GPA,4.141764706,1
San Diego,Adm GPA,4.11119403,1
San Diego,App GPA,3.736153846,0
San Diego,Enrl GPA,4.065714286,1
San Diego,App GPA,3.808235294,0
San Diego,Adm GPA,4.064705882,1
San Diego,Adm GPA,4.111,1
San Diego,Adm GPA,4.201458333,1
San Diego,Enrl GPA,3.779090909,1
San Diego,Adm GPA,4.17,1
San Diego,Adm GPA,4.057391304,1
San Diego,App GPA,3.891644737,0
San Diego,Adm GPA,4.161764706,1
San Diego,Adm GPA,4.035,1
San Diego,Adm GPA,3.923333333,1
San Diego,Enrl GPA,4.073333333,1
San Diego,Adm GPA,4.113125,1
San Diego,Adm GPA,3.919714286,1
San Diego,App GPA,3.540833333,0
San Diego,Adm GPA,4.062222222,1
San Diego,App GPA,3.932666667,0
San Diego,Adm GPA,4.099090909,1
San Diego,App GPA,3.93039604,0
San Diego,App GPA,3.715217391,0
San Diego,Adm GPA,3.905,1
San Diego,Adm GPA,4.129230769,1
San Diego,App GPA,3.415555556,0
San Diego,Enrl GPA,3.619444444,1
San Diego,App GPA,3.793,0
San Diego,Adm GPA,3.991428571,1
San Diego,App GPA,3.218333333,0
San Diego,App GPA,3.741666667,0
San Diego,App GPA,3.906,0
