Campus,Measure Name,GPA,Results
Los Angeles,App GPA,3.545192308,0
Los Angeles,Enrl GPA,4.224,1
Los Angeles,Adm GPA,4.154576271,1
Los Angeles,Enrl GPA,4.158,1
Los Angeles,App GPA,3.8564,0
Los Angeles,App GPA,3.867307692,0
Los Angeles,Enrl GPA,3.8925,1
Los Angeles,Adm GPA,4.266315789,1
Los Angeles,Adm GPA,4.3125,1
Los Angeles,App GPA,3.745,0
Los Angeles,Enrl GPA,4.079166667,1
Los Angeles,App GPA,3.629733333,0
Los Angeles,App GPA,3.780344828,0
Los Angeles,App GPA,3.838461538,0
Los Angeles,App GPA,3.910125,0
Los Angeles,App GPA,3.96,0
Los Angeles,App GPA,3.7355,0
Los Angeles,Enrl GPA,4.09875,1
Los Angeles,Adm GPA,4.291428571,1
Los Angeles,App GPA,3.864705882,0
Los Angeles,Adm GPA,4.057777778,1
Los Angeles,Adm GPA,4.109166667,1
Los Angeles,Adm GPA,4.23,1
Los Angeles,Adm GPA,4.136,1
Los Angeles,App GPA,3.761818182,0
Los Angeles,App GPA,3.826666667,0
Los Angeles,App GPA,3.678409091,0
Los Angeles,Enrl GPA,4.04,1
Los Angeles,Enrl GPA,4.048,1
Los Angeles,App GPA,3.716,0
Los Angeles,Enrl GPA,4.138333333,1
Los Angeles,App GPA,3.47375,0
Los Angeles,App GPA,3.58,0
Los Angeles,Enrl GPA,3.977777778,1
Los Angeles,Enrl GPA,4.175833333,1
Los Angeles,Adm GPA,4.278,1
Los Angeles,Adm GPA,4.076333333,1
Los Angeles,App GPA,3.740505051,0
Los Angeles,App GPA,3.868666667,0
Los Angeles,Adm GPA,4.222727273,1
Los Angeles,Enrl GPA,3.855,1
Los Angeles,App GPA,3.750251572,0
Los Angeles,Adm GPA,4.338333333,1
Los Angeles,App GPA,3.746315789,0
Los Angeles,App GPA,3.766071429,0
Los Angeles,Adm GPA,4.077916667,1
Los Angeles,App GPA,3.815,0
Los Angeles,App GPA,3.703673469,0
Los Angeles,Enrl GPA,3.985,1
Los Angeles,App GPA,3.745714286,0
Los Angeles,App GPA,3.761818182,0
Los Angeles,Adm GPA,4.169230769,1
Los Angeles,App GPA,3.674444444,0
Los Angeles,App GPA,3.9825,0
Los Angeles,Enrl GPA,3.828571429,1
Los Angeles,App GPA,3.790833333,0
Los Angeles,Adm GPA,4.089285714,1
Los Angeles,Adm GPA,4.067,1
Los Angeles,App GPA,3.859047619,0
Los Angeles,App GPA,3.466129032,0
Los Angeles,Enrl GPA,3.7525,1
Los Angeles,App GPA,3.543888889,0
Los Angeles,Enrl GPA,3.983333333,1
Los Angeles,App GPA,3.771785714,0
Los Angeles,App GPA,3.614,0
Los Angeles,Enrl GPA,4.01,1
Los Angeles,App GPA,3.686666667,0
Los Angeles,Adm GPA,4.324,1
Los Angeles,Adm GPA,4.097142857,1
Los Angeles,Enrl GPA,4.018333333,1
Los Angeles,Adm GPA,4.256666667,1
Los Angeles,App GPA,3.416428571,0
Los Angeles,Enrl GPA,4.162,1
Los Angeles,Enrl GPA,4.198181818,1
Los Angeles,App GPA,3.767027027,0
Los Angeles,Enrl GPA,3.976666667,1
Los Angeles,App GPA,3.778837209,0
Los Angeles,Adm GPA,4.102222222,1
Los Angeles,App GPA,3.695180723,0
Los Angeles,Adm GPA,4.066,1
Los Angeles,Adm GPA,4.127272727,1
Los Angeles,App GPA,3.738125,0
Los Angeles,App GPA,3.856071429,0
Los Angeles,App GPA,3.696153846,0
Los Angeles,App GPA,3.84,0
Los Angeles,Adm GPA,3.852,1
Los Angeles,App GPA,3.741071429,0
Los Angeles,App GPA,3.7478125,0
Los Angeles,App GPA,3.8104,0
Los Angeles,App GPA,3.866341463,0
Los Angeles,App GPA,3.744347826,0
Los Angeles,Adm GPA,4.231428571,1
Los Angeles,Adm GPA,4.123333333,1
Los Angeles,App GPA,3.714285714,0
Los Angeles,App GPA,3.920714286,0
Los Angeles,Adm GPA,4.017,1
Los Angeles,Enrl GPA,4.157777778,1
Los Angeles,Adm GPA,3.970769231,1
Los Angeles,App GPA,3.829166667,0
Los Angeles,Adm GPA,4.136666667,1
Los Angeles,Adm GPA,4.13,1
Los Angeles,Enrl GPA,3.985,1
Los Angeles,Adm GPA,4.291111111,1
Los Angeles,Adm GPA,4.246,1
Los Angeles,Enrl GPA,4.077,1
Los Angeles,Enrl GPA,4.25,1
Los Angeles,App GPA,3.659538462,0
Los Angeles,Adm GPA,4.047,1
Los Angeles,Adm GPA,4.113333333,1
Los Angeles,App GPA,3.734090909,0
Los Angeles,App GPA,3.60872093,0
Los Angeles,Adm GPA,4.311428571,1
Los Angeles,App GPA,3.814528302,0
Los Angeles,Adm GPA,4.124642857,1
Los Angeles,App GPA,3.906666667,0
Los Angeles,Enrl GPA,4.063333333,1
Los Angeles,Adm GPA,4.256666667,1
Los Angeles,Adm GPA,3.958888889,1
Los Angeles,Adm GPA,3.963333333,1
Los Angeles,App GPA,3.645714286,0
Los Angeles,App GPA,4.005,0
Los Angeles,Enrl GPA,3.686,1
Los Angeles,App GPA,3.73047619,0
Los Angeles,Enrl GPA,3.815,1
Los Angeles,App GPA,3.854193548,0
Los Angeles,Adm GPA,3.859,1
Los Angeles,Adm GPA,4.244634146,1
Los Angeles,Adm GPA,4.142631579,1
Los Angeles,Adm GPA,3.956666667,1
Los Angeles,Adm GPA,4.209090909,1
Los Angeles,Enrl GPA,4.151,1
Los Angeles,Enrl GPA,4.284,1
Los Angeles,Adm GPA,4.063478261,1
Los Angeles,App GPA,3.811111111,0
Los Angeles,App GPA,3.988,0
Los Angeles,App GPA,3.65,0
Los Angeles,App GPA,3.777777778,0
Los Angeles,Adm GPA,4.080625,1
Los Angeles,App GPA,3.727727273,0
Los Angeles,App GPA,4.061627907,0
Los Angeles,Adm GPA,4.237575758,1
Los Angeles,Enrl GPA,4.152857143,1
Los Angeles,Adm GPA,4.063333333,1
Los Angeles,Adm GPA,4.210294118,1
Los Angeles,Adm GPA,4.125666667,1
Los Angeles,Adm GPA,3.943333333,1
Los Angeles,Adm GPA,4.184,1
Los Angeles,Adm GPA,4.049428571,1
Los Angeles,Enrl GPA,4.124,1
Los Angeles,Adm GPA,3.93362069,1
Los Angeles,App GPA,3.786956522,0
Los Angeles,App GPA,3.935538462,0
Los Angeles,App GPA,3.638333333,0
Los Angeles,Adm GPA,4.243333333,1
Los Angeles,App GPA,3.748,0
Los Angeles,App GPA,3.661578947,0
Los Angeles,App GPA,3.533,0
Los Angeles,Enrl GPA,4.003333333,1
Los Angeles,App GPA,3.545866667,0
Los Angeles,App GPA,3.885941176,0
Los Angeles,App GPA,3.662980769,0
Los Angeles,App GPA,3.57,0
Los Angeles,App GPA,3.713,0
Los Angeles,Adm GPA,4.202,1
Los Angeles,Enrl GPA,4.078,1
Los Angeles,Adm GPA,4.068,1
Los Angeles,App GPA,3.652222222,0
Los Angeles,App GPA,3.658823529,0
Los Angeles,App GPA,3.708684211,0
Los Angeles,App GPA,3.62902439,0
Los Angeles,App GPA,3.574545455,0
Los Angeles,Adm GPA,4.264878049,1
Los Angeles,App GPA,3.632580645,0
Los Angeles,Adm GPA,4.03125,1
Los Angeles,Adm GPA,4.196363636,1
Los Angeles,Adm GPA,4.000555556,1
Los Angeles,Enrl GPA,4.251,1
Los Angeles,App GPA,3.52,0
Los Angeles,Adm GPA,4.083809524,1
Los Angeles,App GPA,4.016666667,0
Los Angeles,App GPA,3.88492126,0
Los Angeles,App GPA,3.63,0
Los Angeles,App GPA,3.818955224,0
Los Angeles,App GPA,3.681304348,0
Los Angeles,App GPA,3.85875,0
Los Angeles,App GPA,3.79,0
Los Angeles,Adm GPA,4.174444444,1
Los Angeles,App GPA,3.750610687,0
Los Angeles,App GPA,3.702727273,0
Los Angeles,Adm GPA,4.267142857,1
Los Angeles,App GPA,3.783333333,0
Los Angeles,App GPA,3.896857143,0
Los Angeles,App GPA,4.0705,0
Los Angeles,Adm GPA,4.186363636,1
Los Angeles,App GPA,3.502307692,0
Los Angeles,Enrl GPA,4.13875,1
Los Angeles,App GPA,3.826715328,0
Los Angeles,App GPA,3.617142857,0
Los Angeles,App GPA,3.482022472,0
Los Angeles,App GPA,4.050909091,0
Los Angeles,Adm GPA,3.977142857,1
Los Angeles,App GPA,3.566666667,0
Los Angeles,App GPA,3.854,0
Los Angeles,App GPA,3.685977011,0
Los Angeles,App GPA,3.791666667,0
Los Angeles,Enrl GPA,4.001666667,1
Los Angeles,App GPA,3.758333333,0
Los Angeles,Adm GPA,4.16,1
Los Angeles,Adm GPA,4.233333333,1
Los Angeles,Adm GPA,3.925714286,1
Los Angeles,App GPA,3.857647059,0
Los Angeles,Adm GPA,4.19375,1
Los Angeles,App GPA,3.647272727,0
Los Angeles,App GPA,3.921754386,0
Los Angeles,Adm GPA,4.231666667,1
Los Angeles,App GPA,3.65375,0
Los Angeles,App GPA,3.607142857,0
Los Angeles,App GPA,3.924722222,0
Los Angeles,App GPA,3.048333333,0
Los Angeles,Adm GPA,4.16875,1
Los Angeles,App GPA,3.874,0
Los Angeles,App GPA,3.678846154,0
Los Angeles,App GPA,3.703333333,0
Los Angeles,Adm GPA,4.118823529,1
Los Angeles,App GPA,3.175714286,0
Los Angeles,Adm GPA,4.14047619,1
Los Angeles,Adm GPA,4.24,1
Los Angeles,App GPA,3.964705882,0
Los Angeles,App GPA,3.4042,0
Los Angeles,App GPA,3.78890411,0
Los Angeles,Adm GPA,4.236315789,1
Los Angeles,App GPA,3.913076923,0
Los Angeles,Adm GPA,4.255714286,1
Los Angeles,App GPA,3.704651163,0
Los Angeles,Enrl GPA,4.046,1
Los Angeles,App GPA,3.796996337,0
Los Angeles,Enrl GPA,4.284,1
Los Angeles,App GPA,3.855217391,0
Los Angeles,Adm GPA,4.1,1
Los Angeles,App GPA,3.934375,0
Los Angeles,Adm GPA,4.063,1
Los Angeles,Adm GPA,4.2375,1
Los Angeles,Enrl GPA,3.833333333,1
Los Angeles,App GPA,4.033913043,0
Los Angeles,Enrl GPA,3.696666667,1
Los Angeles,Adm GPA,4.13625,1
Los Angeles,App GPA,3.4775,0
Los Angeles,App GPA,3.904063604,0
Los Angeles,App GPA,4.003235294,0
Los Angeles,Enrl GPA,4.086086957,1
Los Angeles,Enrl GPA,4.180833333,1
Los Angeles,Adm GPA,3.875333333,1
Los Angeles,App GPA,3.81625,0
Los Angeles,Adm GPA,4.185454545,1
Los Angeles,App GPA,3.81046875,0
Los Angeles,Adm GPA,4.056818182,1
Los Angeles,App GPA,3.663793103,0
Los Angeles,Enrl GPA,4.137142857,1
Los Angeles,App GPA,3.8296875,0
Los Angeles,Adm GPA,4.026363636,1
Los Angeles,Adm GPA,4.15,1
Los Angeles,Adm GPA,4.182,1
Los Angeles,Enrl GPA,4.142,1
Los Angeles,App GPA,3.644807692,0
Los Angeles,Enrl GPA,4.278333333,1
Los Angeles,Enrl GPA,4.238571429,1
Los Angeles,Adm GPA,4.238666667,1
Los Angeles,Enrl GPA,4.26,1
Los Angeles,App GPA,3.595,0
Los Angeles,App GPA,3.822,0
Los Angeles,App GPA,4.016666667,0
Los Angeles,Enrl GPA,3.76,1
Los Angeles,Enrl GPA,4.167826087,1
Los Angeles,App GPA,3.872727273,0
Los Angeles,Enrl GPA,4.052222222,1
Los Angeles,Enrl GPA,3.97,1
Los Angeles,App GPA,3.6325,0
Los Angeles,Adm GPA,4.05,1
Los Angeles,Adm GPA,4.223076923,1
Los Angeles,App GPA,3.8608,0
Los Angeles,App GPA,3.545,0
Los Angeles,App GPA,3.84825,0
Los Angeles,Adm GPA,3.82,1
Los Angeles,App GPA,3.828125,0
Los Angeles,App GPA,4.096,0
Los Angeles,Enrl GPA,4.11,1
Los Angeles,Adm GPA,4.176666667,1
Los Angeles,App GPA,3.946219512,0
Los Angeles,App GPA,3.542857143,0
